Elapsed time, MotionVR pitch, MotionVR roll, MotionVR heave, StaticVR ML, StaticVR AP, Static ML raw, StaticVR AP raw
3.850,0,0,0,-0.003827333,-0.6909503,-0.003014982,-0.6916943
3.862,0,0,0,-0.003610373,-0.6912004,-0.003014982,-0.6916943
3.870,0,0,0,-0.003610373,-0.6912004,-0.003109217,-0.6892085
3.885,0,0,0,-0.003450751,-0.691133,-0.00349158,-0.6878011
3.895,0,0,0,-0.003398776,-0.6909904,-0.00349158,-0.6878011
3.905,0,0,0,-0.003357887,-0.69082,-0.00349158,-0.6878011
3.916,0,0,0,-0.00332582,-0.6906353,-0.00349158,-0.6878011
3.927,0,0,0,-0.003302395,-0.690443,-0.002321899,-0.6882927
3.939,0,0,0,-0.003232718,-0.6902171,-0.002081037,-0.6870145
3.950,0,0,0,-0.003145814,-0.6899765,-0.002081037,-0.6870145
3.961,0,0,0,-0.003056288,-0.6897299,-0.002081037,-0.6870145
3.972,0,0,0,-0.002971172,-0.6894825,-0.002081037,-0.6870145
3.983,0,0,0,-0.002890825,-0.6892375,-0.002081037,-0.6870145
3.995,0,0,0,-0.00279665,-0.6889764,-0.001590192,-0.6864414
4.007,0,0,0,-0.002699018,-0.6887127,-0.001590192,-0.6864414
4.017,0,0,0,-0.002602994,-0.688453,-0.001590192,-0.6864414
